time,site,ip,hop_num,min_rtt,avg_rtt,max_rtt
2021-04-21 22:22:49.560784+00:00,docs.python.org,96.110.37.174,7,15.393,19.771,25.177
2021-04-21 22:22:49.560948+00:00,docs.python.org,96.110.32.254,8,15.245,21.192,32.616
2021-04-21 22:22:49.561112+00:00,docs.python.org,173.167.57.86,9,14.092,17.37,22.763
2021-04-21 22:22:49.561274+00:00,docs.python.org,151.101.40.223,10,12.728,13.552,14.826
2021-04-21 22:23:07.859491+00:00,www.cplusplus.com,10.0.0.1,1,3.247,4.001,5.946
2021-04-21 22:23:07.859902+00:00,www.cplusplus.com,96.120.88.185,2,11.974,18.069,33.17
2021-04-21 22:23:07.860201+00:00,www.cplusplus.com,96.110.177.73,3,13.92,16.475,24.412
2021-04-21 22:23:07.860386+00:00,www.cplusplus.com,69.139.199.197,4,14.427,22.654,31.008
2021-04-21 22:23:07.860559+00:00,www.cplusplus.com,96.110.41.125,5,14.627,19.614,27.045
2021-04-21 22:23:07.860729+00:00,www.cplusplus.com,96.110.41.206,6,14.277,16.936,24.313
2021-04-21 22:23:07.860896+00:00,www.cplusplus.com,142.44.208.141,7,13.626,16.433,22.217
2021-04-21 22:23:07.861062+00:00,www.cplusplus.com,198.27.73.227,8,60.033,63.184,68.84
2021-04-21 22:23:07.861225+00:00,www.cplusplus.com,192.99.146.140,9,78.344,85.803,108.79
2021-04-21 22:23:07.861387+00:00,www.cplusplus.com,198.27.73.98,11,79.413,86.272,94.224
2021-04-21 22:23:07.861549+00:00,www.cplusplus.com,144.217.110.12,12,77.665,80.196,82.853
2021-04-21 22:23:15.428871+00:00,oiala.ai,10.0.0.1,1,2.59,3.786,4.297
2021-04-21 22:23:15.429156+00:00,oiala.ai,96.120.88.185,2,14.799,24.831,36.8
2021-04-21 22:23:15.429375+00:00,oiala.ai,96.110.177.73,3,12.804,13.395,13.863
2021-04-21 22:23:15.429556+00:00,oiala.ai,69.139.199.197,4,13.792,16.155,24.743
2021-04-21 22:23:15.429748+00:00,oiala.ai,96.110.41.121,5,13.704,28.173,67.4
2021-04-21 22:23:15.429918+00:00,oiala.ai,96.110.46.30,6,12.681,23.015,52.421
2021-04-21 22:23:15.430083+00:00,oiala.ai,96.110.37.178,7,15.034,21.303,31.736
2021-04-21 22:23:15.430246+00:00,oiala.ai,96.110.38.89,8,22.787,30.059,43.087
2021-04-21 22:23:15.430444+00:00,oiala.ai,96.110.45.185,9,21.791,26.042,34.295
2021-04-21 22:23:15.430617+00:00,oiala.ai,96.110.33.62,10,22.806,30.368,37.739
2021-04-21 22:23:15.430781+00:00,oiala.ai,50.242.151.226,11,21.469,23.038,26.026
2021-04-21 22:23:15.430957+00:00,oiala.ai,104.21.44.243,12,20.99,25.241,37.746
2021-04-21 22:41:34.565500+00:00,docs.google.com,10.0.0.1,1,2.42,2.898,3.311
2021-04-21 22:41:34.565936+00:00,docs.google.com,96.120.88.185,2,14.072,22.553,31.669
2021-04-21 22:41:34.566223+00:00,docs.google.com,96.110.177.73,3,13.044,16.427,21.669
2021-04-21 22:41:34.566405+00:00,docs.google.com,69.139.199.197,4,16.662,22.515,29.015
2021-04-21 22:41:34.566581+00:00,docs.google.com,68.86.143.93,5,12.897,18.67,25.851
2021-04-21 22:41:34.566751+00:00,docs.google.com,96.112.146.18,6,12.521,15.021,21.137
2021-04-21 22:41:34.566920+00:00,docs.google.com,74.125.37.224,7,12.613,15.266,17.692
2021-04-21 22:41:34.567086+00:00,docs.google.com,108.170.237.107,8,12.927,16.455,18.892
2021-04-21 22:41:34.567250+00:00,docs.google.com,216.58.194.206,9,11.666,18.709,39.057
2021-04-21 22:41:39.127295+00:00,stackoverflow.com,10.0.0.1,1,2.848,3.376,3.727
2021-04-21 22:41:39.127722+00:00,stackoverflow.com,96.120.88.185,2,13.372,21.492,28.357
2021-04-21 22:41:39.128017+00:00,stackoverflow.com,96.110.177.73,3,10.977,16.555,20.069
2021-04-21 22:41:39.128200+00:00,stackoverflow.com,69.139.199.197,4,11.797,16.166,20.146
2021-04-21 22:41:39.128375+00:00,stackoverflow.com,96.110.41.117,5,11.801,15.856,26.248
2021-04-21 22:41:39.128544+00:00,stackoverflow.com,96.110.41.198,6,13.883,24.762,49.975
2021-04-21 22:41:39.128711+00:00,stackoverflow.com,50.242.150.6,7,16.092,20.074,23.724
2021-04-21 22:41:39.128874+00:00,stackoverflow.com,151.101.129.69,8,11.775,17.989,28.478
2021-04-21 22:41:48.257031+00:00,calendar.google.com,10.0.0.1,1,2.553,2.983,3.835
2021-04-21 22:41:48.257237+00:00,calendar.google.com,96.120.88.185,2,12.071,18.502,28.109
2021-04-21 22:41:48.257367+00:00,calendar.google.com,96.110.177.73,3,12.747,18.551,28.639
2021-04-21 22:41:48.257543+00:00,calendar.google.com,69.139.199.197,4,17.086,20.805,23.656
2021-04-21 22:41:48.257721+00:00,calendar.google.com,68.86.143.93,5,12.908,53.721,166.19
2021-04-21 22:41:48.257896+00:00,calendar.google.com,96.112.146.18,6,12.966,15.095,19.64
2021-04-21 22:41:48.258070+00:00,calendar.google.com,74.125.37.224,7,12.809,16.366,24.002
2021-04-21 22:41:48.258241+00:00,calendar.google.com,108.170.237.107,8,13.603,20.249,28.579
2021-04-21 22:41:48.258411+00:00,calendar.google.com,216.58.194.206,9,17.962,20.887,25.908
2021-04-21 22:41:53.607832+00:00,sites.google.com,10.0.0.1,1,2.015,2.888,3.793
2021-04-21 22:41:53.608122+00:00,sites.google.com,96.120.88.185,2,11.988,16.753,20.802
2021-04-21 22:41:53.608321+00:00,sites.google.com,96.110.177.73,3,13.576,19.178,24.857
2021-04-21 22:41:53.608504+00:00,sites.google.com,69.139.199.197,4,13.262,26.35,43.196
2021-04-21 22:41:53.608676+00:00,sites.google.com,68.86.143.93,5,12.716,17.771,28.306
2021-04-21 22:41:53.608844+00:00,sites.google.com,96.112.146.22,6,12.865,17.59,22.312
2021-04-21 22:41:53.609011+00:00,sites.google.com,108.170.226.52,7,14.3,22.665,37.631
2021-04-21 22:41:53.609176+00:00,sites.google.com,142.250.238.167,8,13.481,20.61,36.043
2021-04-21 22:41:53.609351+00:00,sites.google.com,142.250.72.206,9,14.984,18.792,25.658
2021-04-21 22:42:35.360645+00:00,github.com,10.0.0.1,1,2.69,2.914,3.096
2021-04-21 22:42:35.361067+00:00,github.com,96.120.88.185,2,13.605,15.98,20.399
2021-04-21 22:42:35.361361+00:00,github.com,96.110.177.73,3,13.169,19.14,31.421
2021-04-21 22:42:35.361541+00:00,github.com,69.139.199.197,4,15.948,25.69,53.375
2021-04-21 22:42:35.361715+00:00,github.com,96.110.41.117,5,13.92,19.884,26.043
2021-04-21 22:42:35.361883+00:00,github.com,96.110.33.86,6,18.37,20.182,21.332
2021-04-21 22:42:35.362048+00:00,github.com,50.208.233.210,7,15.748,43.362,123.748
2021-04-21 22:42:35.362212+00:00,github.com,62.115.115.217,8,15.696,17.907,22.046
2021-04-21 22:42:35.362374+00:00,github.com,62.115.118.168,9,33.368,36.248,41.721
2021-04-21 22:42:35.362538+00:00,github.com,62.115.175.97,10,34.53,39.599,45.507
2021-04-21 22:42:35.362701+00:00,github.com,192.30.255.112,14,33.782,39.244,51.192
2021-04-21 22:42:40.883623+00:00,realpython.com,10.0.0.1,1,2.407,3.162,3.813
2021-04-21 22:42:40.883923+00:00,realpython.com,96.120.88.185,2,16.91,19.937,21.251
2021-04-21 22:42:40.884156+00:00,realpython.com,96.110.177.73,3,11.671,14.46,18.471
2021-04-21 22:42:40.884368+00:00,realpython.com,69.139.199.197,4,15.869,20.718,28.781
2021-04-21 22:42:40.884546+00:00,realpython.com,96.110.41.125,5,12.993,16.294,19.741
2021-04-21 22:42:40.884714+00:00,realpython.com,96.110.46.42,6,14.56,19.823,31.824
2021-04-21 22:42:40.884880+00:00,realpython.com,96.110.37.170,7,14.221,19.801,25.486
2021-04-21 22:42:40.885044+00:00,realpython.com,68.86.88.18,8,13.327,19.033,28.615
2021-04-21 22:42:40.885237+00:00,realpython.com,66.208.228.6,9,16.326,23.831,33.829
2021-04-21 22:42:40.885373+00:00,realpython.com,104.22.17.171,10,15.411,21.73,30.976
2021-04-21 22:42:48.564539+00:00,medium.com,10.0.0.1,1,2.525,6.105,19.585
2021-04-21 22:42:48.564771+00:00,medium.com,96.120.88.185,2,11.692,20.313,29.811
2021-04-21 22:42:48.564924+00:00,medium.com,96.110.177.73,3,12.166,19.152,22.12
2021-04-21 22:42:48.565066+00:00,medium.com,69.139.199.197,4,13.344,16.273,20.56
2021-04-21 22:42:48.565203+00:00,medium.com,96.110.41.113,5,12.764,14.773,19.178
2021-04-21 22:42:48.565338+00:00,medium.com,96.110.46.6,6,14.506,20.642,28.453
2021-04-21 22:42:48.565473+00:00,medium.com,96.110.37.170,7,14.839,25.539,40.88
2021-04-21 22:42:48.565605+00:00,medium.com,96.110.38.93,8,30.795,38.442,54.04
2021-04-21 22:42:48.565749+00:00,medium.com,96.110.45.185,9,22.674,31.129,41.887
2021-04-21 22:42:48.565870+00:00,medium.com,96.110.33.62,10,24.451,27.531,32.269
2021-04-21 22:42:48.565991+00:00,medium.com,50.242.151.226,11,22.208,29.083,36.703
2021-04-21 22:42:48.566111+00:00,medium.com,162.159.152.4,12,18.844,22.812,29.947
2021-04-21 22:42:53.095842+00:00,docs.python.org,10.0.0.1,1,2.344,2.817,3.482
2021-04-21 22:42:53.096081+00:00,docs.python.org,96.120.88.185,2,12.839,15.791,21.506
2021-04-21 22:42:53.096244+00:00,docs.python.org,96.110.177.73,3,12.228,22.77,30.905
2021-04-21 22:42:53.096393+00:00,docs.python.org,69.139.199.197,4,15.233,19.6,25.162
2021-04-21 22:42:53.096536+00:00,docs.python.org,96.110.41.125,5,13.93,16.043,22.452
2021-04-21 22:42:53.096673+00:00,docs.python.org,96.110.41.206,6,11.785,15.802,25.578
2021-04-21 22:42:53.096808+00:00,docs.python.org,75.149.231.94,7,13.602,14.757,16.588
2021-04-21 22:42:53.096941+00:00,docs.python.org,151.101.188.223,8,12.507,16.242,20.883
2021-04-21 22:43:11.332823+00:00,www.cplusplus.com,10.0.0.1,1,2.551,4.002,6.738
2021-04-21 22:43:11.333324+00:00,www.cplusplus.com,96.120.88.185,2,12.494,17.521,22.763
2021-04-21 22:43:11.333612+00:00,www.cplusplus.com,96.110.177.73,3,11.631,17.38,29.109
2021-04-21 22:43:11.333794+00:00,www.cplusplus.com,69.139.199.197,4,13.91,17.155,22.08
2021-04-21 22:43:11.333970+00:00,www.cplusplus.com,96.110.41.125,5,13.376,19.547,32.501
2021-04-21 22:43:11.334143+00:00,www.cplusplus.com,96.110.41.206,6,12.949,14.677,15.94
2021-04-21 22:43:11.334311+00:00,www.cplusplus.com,142.44.208.141,7,12.173,18.628,40.195
2021-04-21 22:43:11.334476+00:00,www.cplusplus.com,198.27.73.227,8,61.877,63.383,66.151
2021-04-21 22:43:11.334638+00:00,www.cplusplus.com,192.99.146.140,9,78.338,82.172,88.51
2021-04-21 22:43:11.334802+00:00,www.cplusplus.com,198.27.73.98,11,80.469,85.471,93.611
2021-04-21 22:43:11.334965+00:00,www.cplusplus.com,144.217.110.12,12,78.002,81.084,84.641
2021-04-21 22:43:19.724832+00:00,oiala.ai,10.0.0.1,1,1.688,2.299,3.368
2021-04-21 22:43:19.725114+00:00,oiala.ai,96.120.88.185,2,12.123,17.997,27.021
2021-04-21 22:43:19.725318+00:00,oiala.ai,96.110.177.73,3,14.734,24.163,56.726
2021-04-21 22:43:19.725484+00:00,oiala.ai,69.139.199.197,4,14.032,17.769,24.118
2021-04-21 22:43:19.725617+00:00,oiala.ai,96.110.41.125,5,14.059,15.523,16.652
2021-04-21 22:43:19.725743+00:00,oiala.ai,96.110.46.42,6,13.831,16.347,21.759
2021-04-21 22:43:19.725863+00:00,oiala.ai,96.110.37.170,7,14.897,16.911,24.402
2021-04-21 22:43:19.725980+00:00,oiala.ai,68.86.88.18,8,11.498,13.286,16.887
2021-04-21 22:43:19.726096+00:00,oiala.ai,66.208.228.6,9,13.583,17.074,22.696
2021-04-21 22:43:19.726210+00:00,oiala.ai,172.67.205.123,10,13.075,18.807,38.54
2021-04-21 23:01:27.485032+00:00,docs.google.com,10.0.0.1,1,2.143,2.967,4.023
2021-04-21 23:01:27.485459+00:00,docs.google.com,96.120.88.185,2,11.639,23.224,36.945
2021-04-21 23:01:27.485710+00:00,docs.google.com,96.110.177.73,3,11.934,17.609,31.601
2021-04-21 23:01:27.485892+00:00,docs.google.com,69.139.199.197,4,13.62,20.383,34.575
2021-04-21 23:01:27.486066+00:00,docs.google.com,68.86.143.93,5,12.888,15.323,19.154
2021-04-21 23:01:27.486237+00:00,docs.google.com,96.112.146.22,6,11.015,15.475,21.78
2021-04-21 23:01:27.486414+00:00,docs.google.com,108.170.226.52,7,14.322,18.605,21.456
2021-04-21 23:01:27.486580+00:00,docs.google.com,142.250.238.167,8,11.907,13.806,16.334
2021-04-21 23:01:27.486745+00:00,docs.google.com,142.250.72.206,9,11.558,12.109,13.279
2021-04-21 23:01:31.930984+00:00,stackoverflow.com,10.0.0.1,1,2.408,2.769,3.391
2021-04-21 23:01:31.931396+00:00,stackoverflow.com,96.120.88.185,2,11.002,12.513,14.353
2021-04-21 23:01:31.931692+00:00,stackoverflow.com,96.110.177.73,3,12.003,13.439,15.441
2021-04-21 23:01:31.931869+00:00,stackoverflow.com,69.139.199.197,4,10.77,16.402,22.317
2021-04-21 23:01:31.932038+00:00,stackoverflow.com,96.110.41.121,5,13.958,14.905,15.582
2021-04-21 23:01:31.932204+00:00,stackoverflow.com,96.110.41.218,6,13.678,16.37,20.743
2021-04-21 23:01:31.932368+00:00,stackoverflow.com,66.208.228.90,7,14.512,18.737,25.748
2021-04-21 23:01:31.932529+00:00,stackoverflow.com,151.101.193.69,8,11.488,15.522,19.527
2021-04-21 23:01:37.290935+00:00,calendar.google.com,10.0.0.1,1,1.692,2.424,3.105
2021-04-21 23:01:37.291302+00:00,calendar.google.com,96.120.88.185,2,12.694,16.711,22.401
2021-04-21 23:01:37.291521+00:00,calendar.google.com,96.110.177.73,3,10.641,13.056,19.501
2021-04-21 23:01:37.291699+00:00,calendar.google.com,69.139.199.197,4,11.077,19.327,30.562
2021-04-21 23:01:37.291868+00:00,calendar.google.com,68.86.143.93,5,12.789,19.313,21.509
2021-04-21 23:01:37.292033+00:00,calendar.google.com,96.112.146.22,6,11.762,14.068,20.208
2021-04-21 23:01:37.292193+00:00,calendar.google.com,108.170.226.52,7,13.82,30.128,77.847
2021-04-21 23:01:37.292353+00:00,calendar.google.com,142.250.238.167,8,12.557,16.364,29.584
2021-04-21 23:01:37.292510+00:00,calendar.google.com,142.250.72.206,9,11.911,26.09,47.98
2021-04-21 23:01:42.526612+00:00,sites.google.com,10.0.0.1,1,1.934,2.579,3.929
2021-04-21 23:01:42.526980+00:00,sites.google.com,96.120.88.185,2,10.89,13.219,17.699
2021-04-21 23:01:42.527152+00:00,sites.google.com,96.110.177.73,3,12.238,26.18,70.31
2021-04-21 23:01:42.527363+00:00,sites.google.com,69.139.199.197,4,14.58,19.865,24.531
2021-04-21 23:01:42.527505+00:00,sites.google.com,68.86.143.93,5,11.776,15.635,21.62
2021-04-21 23:01:42.527633+00:00,sites.google.com,96.112.146.22,6,11.41,13.21,14.847
2021-04-21 23:01:42.527750+00:00,sites.google.com,108.170.226.52,7,13.467,19.586,25.418
2021-04-21 23:01:42.527863+00:00,sites.google.com,108.170.236.63,8,11.649,13.619,15.882
2021-04-21 23:01:42.527975+00:00,sites.google.com,172.217.5.110,9,12.389,17.834,24.032
2021-04-21 23:02:24.205818+00:00,github.com,10.0.0.1,1,1.618,2.178,2.707
2021-04-21 23:02:24.206099+00:00,github.com,96.120.88.185,2,11.235,17.204,32.229
2021-04-21 23:02:24.206291+00:00,github.com,96.110.177.73,3,12.834,23.784,42.001
2021-04-21 23:02:24.206468+00:00,github.com,69.139.199.197,4,13.153,30.078,61.241
2021-04-21 23:02:24.206638+00:00,github.com,96.110.41.117,5,12.344,18.925,29.21
2021-04-21 23:02:24.206810+00:00,github.com,96.110.33.86,6,12.497,22.707,51.655
2021-04-21 23:02:24.206973+00:00,github.com,50.208.233.210,7,13.569,15.828,18.267
2021-04-21 23:02:24.207134+00:00,github.com,62.115.115.217,8,15.019,18.593,22.673
2021-04-21 23:02:24.207294+00:00,github.com,62.115.118.168,9,33.073,36.123,40.94
2021-04-21 23:02:24.207458+00:00,github.com,62.115.175.97,10,32.7,36.773,41.252
2021-04-21 23:02:24.207618+00:00,github.com,192.30.255.112,14,35.119,57.302,123.792
2021-04-21 23:02:30.557277+00:00,realpython.com,10.0.0.1,1,2.272,4.632,8.18
2021-04-21 23:02:30.557566+00:00,realpython.com,96.120.88.185,2,12.864,15.707,23.378
2021-04-21 23:02:30.557764+00:00,realpython.com,96.110.177.73,3,15.01,15.396,15.759
2021-04-21 23:02:30.557947+00:00,realpython.com,69.139.199.197,4,19.477,37.468,69.423
2021-04-21 23:02:30.558123+00:00,realpython.com,96.110.41.125,5,12.693,16.0,18.198
2021-04-21 23:02:30.558295+00:00,realpython.com,96.110.46.42,6,12.153,12.97,13.549
2021-04-21 23:02:30.558465+00:00,realpython.com,96.110.37.182,7,13.683,18.58,26.249
2021-04-21 23:02:30.558631+00:00,realpython.com,68.86.88.18,8,13.54,15.972,21.824
2021-04-21 23:02:30.558796+00:00,realpython.com,66.208.228.6,9,16.094,24.337,39.515
2021-04-21 23:02:30.558963+00:00,realpython.com,172.67.43.55,10,13.464,16.282,20.156
2021-04-21 23:02:38.401459+00:00,medium.com,10.0.0.1,1,3.177,4.451,6.676
2021-04-21 23:02:38.401665+00:00,medium.com,96.120.88.185,2,13.004,17.645,25.421
2021-04-21 23:02:38.401798+00:00,medium.com,96.110.177.73,3,13.809,21.048,30.665
2021-04-21 23:02:38.401921+00:00,medium.com,69.139.199.197,4,11.619,20.434,46.825
2021-04-21 23:02:38.402041+00:00,medium.com,96.110.41.113,5,13.516,20.466,36.346
2021-04-21 23:02:38.402201+00:00,medium.com,96.110.46.6,6,13.69,14.36,15.427
2021-04-21 23:02:38.402370+00:00,medium.com,96.110.37.170,7,14.566,17.551,24.316
2021-04-21 23:02:38.402537+00:00,medium.com,96.110.38.93,8,21.327,25.745,31.814
2021-04-21 23:02:38.402700+00:00,medium.com,96.110.45.185,9,21.112,25.816,31.152
2021-04-21 23:02:38.402862+00:00,medium.com,96.110.33.62,10,22.364,23.59,25.224
2021-04-21 23:02:38.402999+00:00,medium.com,50.242.151.226,11,20.474,27.253,42.625
2021-04-21 23:02:38.403110+00:00,medium.com,162.159.152.4,12,21.94,25.19,31.592
2021-04-21 23:02:43.267594+00:00,docs.python.org,10.0.0.1,1,1.792,3.123,4.527
2021-04-21 23:02:43.267798+00:00,docs.python.org,96.120.88.185,2,13.7,22.895,29.877
2021-04-21 23:02:43.267927+00:00,docs.python.org,96.110.177.73,3,12.784,15.371,21.571
2021-04-21 23:02:43.268048+00:00,docs.python.org,69.139.199.197,4,12.84,23.177,32.739
2021-04-21 23:02:43.268191+00:00,docs.python.org,96.110.41.125,5,13.147,13.836,14.669
2021-04-21 23:02:43.268474+00:00,docs.python.org,96.110.41.206,6,15.407,21.056,27.64
2021-04-21 23:02:43.268699+00:00,docs.python.org,75.149.231.94,7,15.454,24.679,32.51
2021-04-21 23:02:43.268851+00:00,docs.python.org,151.101.188.223,8,10.793,15.763,27.048
2021-04-21 23:03:05.504951+00:00,www.cplusplus.com,10.0.0.1,1,2.279,2.819,3.736
2021-04-21 23:03:05.505372+00:00,www.cplusplus.com,96.120.88.185,2,12.577,19.163,31.427
2021-04-21 23:03:05.505789+00:00,www.cplusplus.com,96.110.177.73,3,17.121,18.987,20.731
2021-04-21 23:03:05.506108+00:00,www.cplusplus.com,69.139.199.197,4,13.439,28.458,47.905
2021-04-21 23:03:05.506361+00:00,www.cplusplus.com,96.110.41.125,5,14.05,23.528,29.201
2021-04-21 23:03:05.507590+00:00,www.cplusplus.com,96.110.41.206,6,13.196,20.326,34.004
2021-04-21 23:03:05.507834+00:00,www.cplusplus.com,142.44.208.141,7,13.994,16.665,22.059
2021-04-21 23:03:05.507977+00:00,www.cplusplus.com,198.27.73.227,8,62.497,68.676,75.848
2021-04-21 23:03:05.508166+00:00,www.cplusplus.com,192.99.146.140,9,81.113,94.781,125.706
2021-04-21 23:03:05.508328+00:00,www.cplusplus.com,198.27.73.98,11,78.929,83.384,86.363
2021-04-21 23:03:05.508540+00:00,www.cplusplus.com,144.217.110.12,12,76.691,83.902,104.105
2021-04-21 23:03:11.499171+00:00,oiala.ai,10.0.0.1,1,2.555,3.966,5.714
2021-04-21 23:03:11.499594+00:00,oiala.ai,96.120.88.185,2,12.312,17.812,23.497
2021-04-21 23:03:11.499889+00:00,oiala.ai,96.110.177.73,3,13.27,15.624,21.574
2021-04-21 23:03:11.500069+00:00,oiala.ai,69.139.199.197,4,12.149,17.418,23.616
2021-04-21 23:03:11.500241+00:00,oiala.ai,96.110.41.125,5,15.132,21.635,29.566
2021-04-21 23:03:11.500408+00:00,oiala.ai,96.110.46.42,6,13.202,16.017,22.702
2021-04-21 23:03:11.500575+00:00,oiala.ai,96.110.37.170,7,15.945,18.712,24.627
2021-04-21 23:03:11.500737+00:00,oiala.ai,68.86.88.18,8,13.061,17.273,21.272
2021-04-21 23:03:11.500897+00:00,oiala.ai,66.208.228.6,9,15.846,31.077,56.896
2021-04-21 23:03:11.501057+00:00,oiala.ai,172.67.205.123,10,12.982,16.925,24.821
2021-04-21 23:21:43.745929+00:00,docs.google.com,10.0.0.1,1,1.743,3.537,4.407
2021-04-21 23:21:43.746351+00:00,docs.google.com,96.120.88.185,2,14.846,20.677,32.884
2021-04-21 23:21:43.746628+00:00,docs.google.com,96.110.177.73,3,12.011,16.644,21.167
2021-04-21 23:21:43.746813+00:00,docs.google.com,69.139.199.197,4,13.447,22.441,30.138
2021-04-21 23:21:43.746989+00:00,docs.google.com,68.86.143.93,5,11.905,14.829,17.883
2021-04-21 23:21:43.747160+00:00,docs.google.com,96.112.146.18,6,14.6,19.045,22.014
2021-04-21 23:21:43.747327+00:00,docs.google.com,108.170.226.52,7,15.896,20.545,27.153
2021-04-21 23:21:43.747493+00:00,docs.google.com,72.14.235.1,8,14.71,18.124,24.006
2021-04-21 23:21:43.747657+00:00,docs.google.com,172.217.6.46,9,11.675,17.82,22.009
2021-04-21 23:21:49.602826+00:00,stackoverflow.com,10.0.0.1,1,2.318,3.225,3.848
2021-04-21 23:21:49.603238+00:00,stackoverflow.com,96.120.88.185,2,14.06,17.82,22.553
2021-04-21 23:21:49.603541+00:00,stackoverflow.com,96.110.177.73,3,12.927,31.023,51.828
2021-04-21 23:21:49.603720+00:00,stackoverflow.com,69.139.199.197,4,16.358,22.361,28.55
2021-04-21 23:21:49.603892+00:00,stackoverflow.com,96.110.41.121,5,12.157,16.063,22.05
2021-04-21 23:21:49.604061+00:00,stackoverflow.com,96.110.41.218,6,15.417,20.531,25.143
2021-04-21 23:21:49.604225+00:00,stackoverflow.com,66.208.228.90,7,20.942,23.935,28.151
2021-04-21 23:21:49.604387+00:00,stackoverflow.com,151.101.193.69,8,10.864,13.93,16.388
2021-04-21 23:21:56.068453+00:00,calendar.google.com,10.0.0.1,1,1.778,3.057,3.808
2021-04-21 23:21:56.068892+00:00,calendar.google.com,96.120.88.185,2,11.023,19.326,34.377
2021-04-21 23:21:56.069140+00:00,calendar.google.com,96.110.177.73,3,13.806,17.763,25.845
2021-04-21 23:21:56.069321+00:00,calendar.google.com,69.139.199.197,4,16.001,20.573,26.531
2021-04-21 23:21:56.069494+00:00,calendar.google.com,68.86.143.93,5,15.425,19.042,27.641
2021-04-21 23:21:56.069664+00:00,calendar.google.com,96.112.146.26,6,14.778,19.758,28.774
2021-04-21 23:21:56.069830+00:00,calendar.google.com,72.14.239.204,7,13.461,21.669,30.102
2021-04-21 23:21:56.069996+00:00,calendar.google.com,72.14.239.43,8,14.01,19.82,28.557
2021-04-21 23:21:56.070160+00:00,calendar.google.com,216.58.195.78,9,11.719,13.057,14.877
2021-04-21 23:22:04.961968+00:00,sites.google.com,10.0.0.1,1,2.885,3.717,4.725
2021-04-21 23:22:04.962386+00:00,sites.google.com,96.120.88.185,2,13.681,23.004,32.379
2021-04-21 23:22:04.962632+00:00,sites.google.com,96.110.177.73,3,13.253,17.378,24.504
2021-04-21 23:22:04.962812+00:00,sites.google.com,69.139.199.197,4,19.094,24.464,34.666
2021-04-21 23:22:04.962983+00:00,sites.google.com,68.86.143.93,5,13.619,20.89,25.803
2021-04-21 23:22:04.963153+00:00,sites.google.com,96.112.146.22,6,15.514,20.711,28.314
2021-04-21 23:22:04.963319+00:00,sites.google.com,108.170.226.52,7,16.097,21.413,33.134
2021-04-21 23:22:04.963483+00:00,sites.google.com,142.250.238.167,8,12.589,17.006,19.995
2021-04-21 23:22:04.963645+00:00,sites.google.com,142.250.72.206,9,12.407,17.231,21.1
2021-04-21 23:22:49.462633+00:00,github.com,10.0.0.1,1,2.067,2.797,3.267
2021-04-21 23:22:49.463049+00:00,github.com,96.120.88.185,2,17.56,25.119,44.366
2021-04-21 23:22:49.463302+00:00,github.com,96.110.177.73,3,11.346,25.701,49.359
2021-04-21 23:22:49.463482+00:00,github.com,69.139.199.197,4,14.238,19.555,28.505
